163230814 16 75.6757 -81.286 30.4003 -1 35.0076 -80.6131 28.4092 20-APR-16 110.6833
166420703 17 152.6319 -70.2103 42.2102 -1 67.9771 -69.8853 40.2026 08-AUG-17 220.609
164390721 16 127.7715 -73.6621 39.0056 -1 51.5049 -61.4644 36.1161 28-JUN-16 179.2764
163230812 16 75.6674 -81.2857 30.4009 -1 30.0007 -80.9721 29.1672 15-APR-16 105.6681
166420701 16 152.8069 -70.3975 42.2901 -1 76.6341 -65.0361 41.7418 17-AUG-16 229.441
166420702 16 152.7146 -70.0926 42.1033 -1 57.0951 -66.1856 41.2667 28-JUL-16 209.8097
163230815 16 75.5889 -81.3352 30.3962 -1 28.9917 -81.1071 29.6006 14-APR-16 104.5806
166420704 16 152.6264 -70.295 42.1937 -1 146.5785 -60.2284 38.9331 26-OCT-16 299.2049
166420705 16 152.6264 -70.295 42.1938 -1 109.3312 -73.588 40.3578 18-SEP-16 261.9576
166420706 16 152.6306 -70.211 42.211 -1 190.9465 -45.5579 43.9918 09-DEC-16 343.5771
166420707 16 154.484 -70.4693 42.9845 -1 123.7438 -68.5032 40.909 05-OCT-16 278.2278
166240741 16 178.5243 -74.4947 24.236 -1 112 -80.3277 28.3925 17-OCT-16 290.5243
166270831 16 176.4222 -84.3176 28.3329 -1 33.4063 -83.013 27.5972 28-JUL-16 209.8285
166270832 16 172.6208 -84.3152 28.3326 -1 53.0903 -84.8033 26.6939 13-AUG-16 225.7111
